"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: blockTypeStr"
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:LLC-stores","thrpt",4,1,0.404376,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:branch-misses","thrpt",4,1,12.972737,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:branches","thrpt",4,1,59925.823209,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:cycles","thrpt",4,1,137353.868672,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-load-misses","thrpt",4,1,0.678395,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-loads","thrpt",4,1,50297.358957,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-store-misses","thrpt",4,1,0.010197,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-stores","thrpt",4,1,217.731008,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:iTLB-load-misses","thrpt",4,1,1.588597,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:instructions","thrpt",4,1,339695.439655,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO","thrpt",4,5,4282.074269,224.717734,"ops/s",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:CPI","thrpt",4,1,1.188359,NaN,"clks/insn",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:IPC","thrpt",4,1,0.841497,NaN,"insns/clk",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:L1-dcache-loads","thrpt",4,1,122102.141737,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:L1-dcache-stores","thrpt",4,1,11121.564163,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:L1-icache-load-misses","thrpt",4,1,518.706992,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:L1-icache-loads","thrpt",4,1,223384.340226,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:LLC-load-misses","thrpt",4,1,0.002681,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:LLC-loads","thrpt",4,1,3097.411220,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:LLC-store-misses","thrpt",4,1,0.013427,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:LLC-stores","thrpt",4,1,50.962561,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:branch-misses","thrpt",4,1,25.087047,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:branches","thrpt",4,1,71321.005696,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:cycles","thrpt",4,1,710624.314635,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-load-misses","thrpt",4,1,1311.728032,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-loads","thrpt",4,1,122141.189350,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-store-misses","thrpt",4,1,1.973453,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-stores","thrpt",4,1,11125.684909,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:iTLB-load-misses","thrpt",4,1,15.314481,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:instructions","thrpt",4,1,597987.992311,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO","thrpt",4,5,699.760114,3.584524,"ops/s",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:CPI","thrpt",4,1,1.088190,NaN,"clks/insn",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:IPC","thrpt",4,1,0.918957,NaN,"insns/clk",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:L1-dcache-loads","thrpt",4,1,572945.659982,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:L1-dcache-stores","thrpt",4,1,16535.791273,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:L1-icache-load-misses","thrpt",4,1,1530.609717,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:L1-icache-loads","thrpt",4,1,1097248.582868,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:LLC-load-misses","thrpt",4,1,0.013423,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:LLC-loads","thrpt",4,1,859.503033,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:LLC-store-misses","thrpt",4,1,0.033412,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:LLC-stores","thrpt",4,1,39.616306,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:branch-misses","thrpt",4,1,26404.933749,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:branches","thrpt",4,1,660815.272680,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:cycles","thrpt",4,1,4413568.499767,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-load-misses","thrpt",4,1,78.664166,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-loads","thrpt",4,1,573758.966971,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-store-misses","thrpt",4,1,1.062043,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:dTLB-stores","thrpt",4,1,16614.511613,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:iTLB-load-misses","thrpt",4,1,43.629864,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesDirectInlO:instructions","thrpt",4,1,4055880.827490,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen","thrpt",4,5,3077.985862,5.690514,"ops/s",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:CPI","thrpt",4,1,1.111878,NaN,"clks/insn",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:IPC","thrpt",4,1,0.899380,NaN,"insns/clk",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-dcache-loads","thrpt",4,1,180261.291565,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-dcache-stores","thrpt",4,1,11507.846511,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-icache-load-misses","thrpt",4,1,806.002509,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-icache-loads","thrpt",4,1,267018.476470,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-load-misses","thrpt",4,1,0.004498,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-loads","thrpt",4,1,3384.054135,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-store-misses","thrpt",4,1,0.010253,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-stores","thrpt",4,1,67.226910,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:branch-misses","thrpt",4,1,835.539614,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:branches","thrpt",4,1,100131.653133,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:cycles","thrpt",4,1,989853.493485,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-load-misses","thrpt",4,1,1349.021057,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-loads","thrpt",4,1,180414.101070,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-store-misses","thrpt",4,1,3.193170,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-stores","thrpt",4,1,11495.519986,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:iTLB-load-misses","thrpt",4,1,35.274504,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen:instructions","thrpt",4,1,890254.003868,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesGen","thrpt",4,5,20817.985936,119.134781,"ops/s",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:CPI","thrpt",4,1,0.353580,NaN,"clks/insn",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:IPC","thrpt",4,1,2.828212,NaN,"insns/clk",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-dcache-loads","thrpt",4,1,70246.892281,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-dcache-stores","thrpt",4,1,245.980513,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-icache-load-misses","thrpt",4,1,18.694181,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-icache-loads","thrpt",4,1,42039.338424,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-load-misses","thrpt",4,1,0.000098,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-loads","thrpt",4,1,2.830018,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-store-misses","thrpt",4,1,0.003545,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-stores","thrpt",4,1,0.533356,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:branch-misses","thrpt",4,1,13.722283,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:branches","thrpt",4,1,60068.676689,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:cycles","thrpt",4,1,148572.555997,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-load-misses","thrpt",4,1,0.685348,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-loads","thrpt",4,1,70325.086547,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-store-misses","thrpt",4,1,0.058655,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-stores","thrpt",4,1,239.173730,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:iTLB-load-misses","thrpt",4,1,3.740570,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:instructions","thrpt",4,1,420194.637725,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen","thrpt",4,5,3869.373469,67.936692,"ops/s",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:CPI","thrpt",4,1,1.125604,NaN,"clks/insn",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:IPC","thrpt",4,1,0.888412,NaN,"insns/clk",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-dcache-loads","thrpt",4,1,112277.293035,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-dcache-stores","thrpt",4,1,1176.264801,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-icache-load-misses","thrpt",4,1,590.058609,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-icache-loads","thrpt",4,1,229490.932452,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-load-misses","thrpt",4,1,0.001786,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-loads","thrpt",4,1,3383.014196,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-store-misses","thrpt",4,1,0.011320,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-stores","thrpt",4,1,57.490504,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:branch-misses","thrpt",4,1,23.622221,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:branches","thrpt",4,1,71469.961550,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:cycles","thrpt",4,1,787405.074832,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-load-misses","thrpt",4,1,1338.989824,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-loads","thrpt",4,1,112089.609490,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-store-misses","thrpt",4,1,2.206252,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-stores","thrpt",4,1,1241.961919,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:iTLB-load-misses","thrpt",4,1,5.261627,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:instructions","thrpt",4,1,699539.823380,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen","thrpt",4,5,699.283298,2.262013,"ops/s",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:CPI","thrpt",4,1,0.967701,NaN,"clks/insn",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:IPC","thrpt",4,1,1.033377,NaN,"insns/clk",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-dcache-loads","thrpt",4,1,583652.850913,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-dcache-stores","thrpt",4,1,16517.740315,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-icache-load-misses","thrpt",4,1,1571.028394,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:L1-icache-loads","thrpt",4,1,1076130.520122,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-load-misses","thrpt",4,1,0.004916,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-loads","thrpt",4,1,942.481356,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-store-misses","thrpt",4,1,0.024869,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:LLC-stores","thrpt",4,1,54.073957,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:branch-misses","thrpt",4,1,23582.479757,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:branches","thrpt",4,1,666447.347710,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:cycles","thrpt",4,1,4418299.203942,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-load-misses","thrpt",4,1,79.708445,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-loads","thrpt",4,1,583208.948243,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-store-misses","thrpt",4,1,1.521196,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:dTLB-stores","thrpt",4,1,16623.340757,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:iTLB-load-misses","thrpt",4,1,28.643625,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesGen:instructions","thrpt",4,1,4565768.909336,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap","thrpt",4,5,3166.568647,14.693397,"ops/s",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:CPI","thrpt",4,1,1.182138,NaN,"clks/insn",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:IPC","thrpt",4,1,0.845925,NaN,"insns/clk",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-dcache-loads","thrpt",4,1,180257.088309,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-dcache-stores","thrpt",4,1,11505.791845,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-icache-load-misses","thrpt",4,1,808.943769,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-icache-loads","thrpt",4,1,257372.721273,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-load-misses","thrpt",4,1,0.001444,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-loads","thrpt",4,1,3353.507350,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-store-misses","thrpt",4,1,0.009885,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-stores","thrpt",4,1,73.788197,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:branch-misses","thrpt",4,1,802.645834,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:branches","thrpt",4,1,100120.388986,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:cycles","thrpt",4,1,961212.557248,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-load-misses","thrpt",4,1,1370.829333,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-loads","thrpt",4,1,180401.590256,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-store-misses","thrpt",4,1,2.414415,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-stores","thrpt",4,1,11426.084158,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:iTLB-load-misses","thrpt",4,1,30.564006,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:instructions","thrpt",4,1,813113.619221,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEBytesMmap","thrpt",4,5,22533.233742,176.378750,"ops/s",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:CPI","thrpt",4,1,0.404049,NaN,"clks/insn",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:IPC","thrpt",4,1,2.474947,NaN,"insns/clk",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-dcache-loads","thrpt",4,1,50140.214247,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-dcache-stores","thrpt",4,1,217.207325,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-icache-load-misses","thrpt",4,1,15.243530,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-icache-loads","thrpt",4,1,42257.998075,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-load-misses","thrpt",4,1,0.000077,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-loads","thrpt",4,1,1.911711,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-store-misses","thrpt",4,1,0.000000,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-stores","thrpt",4,1,0.293330,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:branch-misses","thrpt",4,1,13.000952,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:branches","thrpt",4,1,59845.314709,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:cycles","thrpt",4,1,137099.153984,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-load-misses","thrpt",4,1,0.696100,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-loads","thrpt",4,1,50348.421254,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-store-misses","thrpt",4,1,0.009406,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-stores","thrpt",4,1,215.476552,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:iTLB-load-misses","thrpt",4,1,2.570586,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:instructions","thrpt",4,1,339313.178060,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap","thrpt",4,5,4287.074307,195.556767,"ops/s",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:CPI","thrpt",4,1,1.188018,NaN,"clks/insn",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:IPC","thrpt",4,1,0.841738,NaN,"insns/clk",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-dcache-loads","thrpt",4,1,121851.980639,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-dcache-stores","thrpt",4,1,11133.075894,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-icache-load-misses","thrpt",4,1,559.577772,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-icache-loads","thrpt",4,1,221625.493051,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-load-misses","thrpt",4,1,0.000855,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-loads","thrpt",4,1,3124.123637,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-store-misses","thrpt",4,1,0.001259,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-stores","thrpt",4,1,44.152371,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:branch-misses","thrpt",4,1,26.051356,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:branches","thrpt",4,1,71211.651987,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:cycles","thrpt",4,1,710658.152287,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-load-misses","thrpt",4,1,1299.224064,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-loads","thrpt",4,1,122489.334389,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-store-misses","thrpt",4,1,1.664807,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-stores","thrpt",4,1,11128.720351,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:iTLB-load-misses","thrpt",4,1,20.293695,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:instructions","thrpt",4,1,598187.816399,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap","thrpt",4,5,701.594391,3.710670,"ops/s",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:CPI","thrpt",4,1,0.976596,NaN,"clks/insn",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:IPC","thrpt",4,1,1.023965,NaN,"insns/clk",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-dcache-loads","thrpt",4,1,583464.337099,NaN,"#/op",MULTILAYER_BLOCK
